measure	globqual	meanclassqual	classqual_gemeen_3	classqual_gemeen_1	classqual_gemeen_4	model	classqual_gemeen_5	technique
SCP	0.6553727981971638	0.3849487855057558	0.06373723080011247	0.6985332973945952	0.7356940532319893	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.041830560596326186	tsne.30
kNN	0.7097496706192358	0.456862737615015	0.24935064935064935	0.7576496674057649	0.7814895947426068	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSnav	0.03896103896103896	tsne.30
DR	1.1305165706085114	1.250164109530515	1.1780258008547235	1.0512825032747846	1.1218827179707564	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	1.649465416021795	tsne.30
SIL	-0.16660264243318068	-0.010906362471890666	0.03401114265082996	-0.09921003140283076	-0.254113755774602	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.2756871946390401	tsne.30
SCP	0.6426871704905261	0.3918235173914015	0.07015983407516149	0.6745424094117513	0.7208595936938661	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.10173223238482698	tsne.30
kNN	0.6685111989459815	0.44567741984727	0.22077922077922077	0.6895787139689579	0.7411829134720701	gemeen.BOWbound3all.PPMIselection.LENGTH5000.SOCPOSall	0.13116883116883116	tsne.30
DR	1.2046306898891137	1.171161883064011	1.0728534089268038	1.2123009420559372	1.2134143005050992	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	1.1860788807682037	tsne.30
SIL	-0.04856135143711338	-0.020307488028797206	-0.04643332572187006	0.047169888166423306	-0.10110642055338741	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.019139905993645342	tsne.30
SCP	0.6822201105840429	0.39181660287316994	0.05013339222942608	0.6933598871286188	0.7829025237449372	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.04087060838969772	tsne.30
kNN	0.7068018312622629	0.46687453806356244	0.2792207792207792	0.7121951219512195	0.7916666666666666	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSnav	0.08441558441558442	tsne.30
DR	1.2192242396310484	1.1652533855926301	1.0366122486587421	1.3134798247771968	1.1972306554506156	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	1.1136908134839658	tsne.30
SIL	-0.02364048349303451	-0.012649998842525165	-0.07475777984629228	0.0763191902499252	-0.07177506112257856	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.01961365534884498	tsne.30
SCP	0.68358575093788	0.3920447254295539	0.04273450578382965	0.7050239562538805	0.7801344487754011	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.04028599090510436	tsne.30
kNN	0.7174623937213865	0.46649707000316754	0.2818181818181818	0.7305986696230599	0.8029220779220779	gemeen.BOWbound3all.PPMIno.LENGTHFOC.SOCPOSall	0.050649350649350645	tsne.30
DR	1.212300178746286	1.1257613974553957	1.0465319603992171	1.1167396311616773	1.2859643929543592	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	1.0538096053063295	tsne.30
SIL	-0.019882139258568375	-0.04263323024152753	-0.05656381764937363	-0.007915217655417247	-0.016893110518104503	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	-0.08916077514321474	tsne.30
SCP	0.7170532378012879	0.4159584466554	0.04235268474758203	0.7760335650979249	0.8004989913597192	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.044948545416373824	tsne.30
kNN	0.7311968606932635	0.4790010294583465	0.22597402597402597	0.7676274944567627	0.8068181818181818	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSnav	0.11558441558441558	tsne.30
DR	1.0551949637310867	1.0691748302293345	0.9877174339826819	1.019103774674676	1.0660477451072816	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	1.2038303671526982	tsne.30
SIL	-0.105649101007312	-0.04576275779089026	-0.07448277369833237	-0.09167961388892411	-0.13359429804737688	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.11670565447107233	tsne.30
SCP	0.5706940863873311	0.330698103400275	0.03591666270877197	0.5885927692209167	0.6500620384301318	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.04822094324127959	tsne.30
kNN	0.6085022890778287	0.4058250184774575	0.2532467532467532	0.5831485587583148	0.6933982683982683	gemeen.BOWbound3all.PPMIno.LENGTH5000.SOCPOSall	0.09350649350649351	tsne.30
DR	1.3567516720702997	1.492911277725668	1.8954708906859037	1.3597449683032696	1.3055851226549886	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	1.4108441292585097	tsne.30
SIL	-0.12145325156574727	0.05939793691880324	0.3422659535269539	0.03893127003317996	-0.2589291602184393	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.11532368433351844	tsne.30
SCP	0.7024914715061331	0.4387036581224439	0.15111666924058792	0.7826975960412086	0.7633940929512408	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.05760627425673829	tsne.30
kNN	0.7421069904824418	0.4915270030101343	0.23506493506493506	0.7968957871396896	0.809471965160588	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSnav	0.12467532467532468	tsne.30
DR	1.4480399066142373	1.4430611648428473	1.195689262341702	1.6884691145240196	1.3430047654464767	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	1.5450815170591912	tsne.30
SIL	-0.03650653174030725	0.016724291397481328	-0.09857026585632239	0.1861725161319069	-0.15495817455747538	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.13425308987181617	tsne.30
SCP	0.7063952548151314	0.42620769066950037	0.05253040063202932	0.8099604995054739	0.7629185682348182	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.07942129430568008	tsne.30
kNN	0.7365933705283886	0.49869802681618075	0.2545454545454545	0.8057649667405765	0.7929232444202504	gemeen.BOWbound10lex.PPMIweight.LENGTHFOC.SOCPOSall	0.14155844155844155	tsne.30
DR	1.6269323732135974	1.5043600561200152	1.3055503238945598	1.8388075158841077	1.5776287134465772	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	1.295453671254816	tsne.30
SIL	-0.002611458140650921	0.0163197588487829	-0.026161174825382865	0.21962305386507736	-0.10831142525044056	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	-0.019871418394122334	tsne.30
SCP	0.743828337693821	0.43769375395016	0.046136105610065516	0.8510213468681718	0.8082362596924428	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.04538130362995989	tsne.30
kNN	0.7592385953396784	0.5014015997147295	0.2714285714285714	0.8350332594235034	0.8199237887860642	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSnav	0.07922077922077922	tsne.30
DR	1.3497117807169423	1.3724148379714862	1.6876440115536226	1.2316475460363228	1.3938751581811752	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	1.1764926361148242	tsne.30
SIL	-0.11177487345656602	-0.012579166802450425	0.29892959301389727	-0.10088487533387232	-0.15292179793351793	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	-0.09543958695630872	tsne.30
SCP	0.6459210454728866	0.3924433663302411	0.11622066512342424	0.7046388425907845	0.7126003907537436	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.036313566853011986	tsne.30
kNN	0.6929438792254676	0.45372596586997055	0.2662337662337662	0.6997782705099779	0.7774632553075667	gemeen.BOWbound10lex.PPMIweight.LENGTH5000.SOCPOSall	0.07142857142857142	tsne.30
DR	1.239702070694281	1.31991574935719	1.557922822678868	1.2638228532120228	1.1996224679731742	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	1.2582948535646947	tsne.30
SIL	-0.13259245943344095	-0.040941433011352196	0.1790882436773883	-0.0852332461893292	-0.18718647237616362	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	-0.07043425715730425	tsne.30
SCP	0.6656610457501702	0.3978593351832562	0.07356851603912133	0.7317106212384734	0.7343246056099253	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.05183359784550493	tsne.30
kNN	0.6929438792254676	0.4419107145228074	0.19740259740259739	0.730820399113082	0.7679912901469788	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSnav	0.07142857142857142	tsne.30
DR	1.3029273946811892	1.393839468793305	1.2735644344241852	1.574555772691352	1.148928663602957	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	1.578309004454725	tsne.30
SIL	-0.08382388882400377	0.04158050863869368	0.05221587256407513	0.14206282946434315	-0.23011763458556356	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.20216096711192	tsne.30
SCP	0.7079754857392002	0.43141888352996804	0.06469867703162532	0.7709106206099497	0.7812276462130958	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.10883859026520132	tsne.30
kNN	0.7310141122415491	0.4852133079422403	0.22857142857142856	0.7694013303769401	0.8039194338595536	gemeen.BOWbound10lex.PPMIselection.LENGTHFOC.SOCPOSall	0.13896103896103895	tsne.30
DR	1.2789794735270479	1.2394936433106962	1.177119990564346	1.3947704674807961	1.2419691395614325	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	1.1441149756362103	tsne.30
SIL	-0.07033685607179051	-0.03631175472956133	-0.008562697360475725	0.053870070133276965	-0.13799356624897627	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	-0.05256082544207029	tsne.30
SCP	0.6399712868867761	0.37673320730189563	0.052149074069505655	0.6987364905105593	0.7102019967582535	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.04584526786926418	tsne.30
kNN	0.6895306859205776	0.43910239388185934	0.22597402597402597	0.7128603104212861	0.7708219923788786	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSnav	0.04675324675324675	tsne.30
DR	1.0768023488545706	1.0862302275352906	1.0486975508093903	1.1325171679085135	1.0485894802154305	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	1.1151167112078277	tsne.30
SIL	-0.07635423507380892	-0.07148919840791243	-0.1463820647251842	-0.040047105291281686	-0.09427140421434523	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	-0.00525621940083859	tsne.30
SCP	0.6102782009008061	0.3438321235697808	0.03653742579096529	0.5952959472226308	0.714459727571743	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.02903539369378409	tsne.30
kNN	0.6377420413521496	0.40504851873699543	0.24675324675324675	0.6046563192904656	0.7376156777354382	gemeen.BOWbound10lex.PPMIselection.LENGTH5000.SOCPOSall	0.03116883116883117	tsne.30
DR	1.0994215642977285	1.2121936108453188	1.4672778888268518	1.0747156166097667	1.069322667129653	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	1.2374582708150044	tsne.30
SIL	-0.173758994626026	-0.034352298595781885	0.20104729495822907	-0.14004582528046017	-0.23933867315324778	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.04092800909235132	tsne.30
SCP	0.6529613143678363	0.3880493421986729	0.08029761070942487	0.6715150328594051	0.7411003895889174	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.05928433563694413	tsne.30
kNN	0.7020928711576193	0.44741249604054484	0.18051948051948052	0.7334811529933482	0.7808441558441558	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSnav	0.0948051948051948	tsne.30
DR	1.388774397633073	1.3066122093026313	1.2073286984875042	1.6034352751835996	1.323866234471183	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	1.0918186290682386	tsne.30
SIL	-0.009879600243242628	-0.013693204273277285	-0.03251310251955327	0.07270908470552466	-0.044960566157750646	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	-0.05000823312132988	tsne.30
SCP	0.6864440660478158	0.3977634463455969	0.05225388448348994	0.7132334227292071	0.7795897702620344	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.04597670790765618	tsne.30
kNN	0.7155003270111183	0.44873759370710586	0.16623376623376623	0.7470066518847006	0.7985930735930735	gemeen.BOWbound10lex.PPMIno.LENGTHFOC.SOCPOSall	0.08311688311688312	tsne.30
DR	1.3576348362597699	1.3538974133665835	1.2278835461463382	1.556785101960629	1.2710574181711984	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	1.359863587188169	tsne.30
SIL	-0.07671364487030238	-0.004743931387360297	0.019335979654291024	0.07721035495862565	-0.17085089125609368	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.05532883109373582	tsne.30
SCP	0.6603619194855795	0.3883816851605184	0.06228605680376548	0.6932760140138802	0.7447303265912874	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.053234343233140545	tsne.30
kNN	0.6835840418574232	0.4244740523703938	0.15064935064935064	0.7070953436807095	0.7674242424242425	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSnav	0.07272727272727272	tsne.30
DR	1.0477656296807556	1.06480868116608	1.1900069830800635	0.9857414351815174	1.068955463075366	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	1.0145308433273734	tsne.30
SIL	-0.11082974222126567	-0.07025406045818426	0.08909321569809991	-0.13176229830634337	-0.11634158874689733	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	-0.12200557047759628	tsne.30
SCP	0.5595012153825475	0.31578875768243436	0.04433181002408725	0.5211272896954237	0.6650682580963836	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	0.03262767291384296	tsne.30
kNN	0.5926095487246567	0.35149799387604264	0.10519480519480519	0.5425720620842572	0.7023809523809523	gemeen.BOWbound10lex.PPMIno.LENGTH5000.SOCPOSall	0.05584415584415584	tsne.30
DR	1.3252488075265145	1.3392005534717133	1.4783137567792786	1.1237371860198802	1.4091546029130082	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	1.3455966681746863	tsne.30
SIL	-0.0960274449286539	-0.005853599516302169	0.12077903703985493	-0.09753984023035885	-0.12815012325706793	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.08149652838236317	tsne.30
SCP	0.7131718300212216	0.4218188951085637	0.06979029639740535	0.7711311817762644	0.7935259107729485	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.05282819148763646	tsne.30
kNN	0.7396991497710922	0.49474976243268926	0.287012987012987	0.7725055432372505	0.8142857142857143	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSnav	0.10519480519480519	tsne.30
DR	1.3355797888868908	1.2970433484398096	1.1494882576430774	1.18247777776602	1.4171965253885517	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	1.4390108329615892	tsne.30
SIL	-0.059333511748204934	0.002039587944096201	-0.050892499021303626	-0.033083740223254346	-0.09324181075122769	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.18537640177217046	tsne.30
SCP	0.669699387264972	0.3913863108396749	0.04022540782723573	0.6999696615276805	0.7575380471997283	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.0678121268040551	tsne.30
kNN	0.7110529758011772	0.48280870552212013	0.3	0.734589800443459	0.7836580086580086	gemeen.BOWbound10all.PPMIweight.LENGTHFOC.SOCPOSall	0.11298701298701298	tsne.30
DR	1.4109045390252803	1.5437035350388109	1.234551381916714	1.264314161847787	1.4273422135143183	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	2.2486063828764244	tsne.30
SIL	-0.12037837456924132	0.04802830707634484	0.0189247522428215	0.001119930233991968	-0.23526577001581722	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.4073343158443831	tsne.30
SCP	0.7396089637344659	0.45389499838238057	0.05742534894070858	0.8282606662727396	0.8043600435209216	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.1255339347951525	tsne.30
kNN	0.7560497056899934	0.524080746489283	0.2792207792207792	0.8046563192904657	0.818939393939394	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSnav	0.1935064935064935	tsne.30
DR	1.3184277527596324	1.2479072720211815	1.1384397681252632	1.2127635053061434	1.3907285043712592	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	1.2496973102820603	tsne.30
SIL	-0.04378358563735508	-0.024537798596740094	-0.10059324775472418	0.025983928683308587	-0.08158848854696267	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.05804661323141788	tsne.30
SCP	0.6366449227989195	0.3721820869204141	0.026955431592632133	0.7207584245793328	0.6956721999945571	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.04534229151513435	tsne.30
kNN	0.6826684107259646	0.44626293422025126	0.2675324675324675	0.7221729490022173	0.7511904761904762	gemeen.BOWbound10all.PPMIweight.LENGTH5000.SOCPOSall	0.04415584415584416	tsne.30
DR	1.2144112311040092	1.1852951703175285	1.0244818643431817	1.3547033162670277	1.1630517350842535	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	1.1989437655756507	tsne.30
SIL	-0.06095209695166649	-0.044422017336633715	-0.17787773906650883	0.043876748541033087	-0.11325109663962368	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.06956401781856458	tsne.30
SCP	0.6545373689029854	0.37463079203317257	0.03422960088618971	0.664141188876551	0.752080930893291	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.04807144747665845	tsne.30
kNN	0.675670372792675	0.40241988702354553	0.0974025974025974	0.6929046563192904	0.7674242424242425	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSnav	0.051948051948051945	tsne.30
DR	1.2651654790553344	1.2289981494599826	1.1647527614760098	1.20007237779139	1.307059643622139	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	1.2441078149503917	tsne.30
SIL	-0.0894094944052036	-0.05001685594327835	-0.03394930117371299	-0.08460540911008706	-0.10585537462556555	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.024342661136252195	tsne.30
SCP	0.6696503564488905	0.3853754029060985	0.055508134814207126	0.6722983226848132	0.7718538349836542	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.04184131914171952	tsne.30
kNN	0.698168737737083	0.42017738359201773	0.11038961038961038	0.7170731707317073	0.7909090909090909	gemeen.BOWbound10all.PPMIselection.LENGTHFOC.SOCPOSall	0.06233766233766234	tsne.30
DR	1.178503104759939	1.1351618095741793	0.9570774784562768	1.145196679794063	1.208970308838394	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	1.2294027712079838	tsne.30
SIL	-0.07617740451149248	-0.05913953365874286	-0.21270736195928727	-2.0791056256959552e-4	-0.1159179652665622	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.09227510315344763	tsne.30
SCP	0.6252177369662567	0.35874859488216937	0.029126462356368142	0.6573214436753582	0.7079399441122957	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.04060652938465548	tsne.30
kNN	0.6474820143884892	0.38647450110864745	0.08441558441558442	0.664079822616408	0.7350649350649351	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSnav	0.06233766233766234	tsne.30
DR	1.0807285265659312	1.094980390169919	1.1060681372829024	1.046835345664363	1.0905118508482903	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	1.1365062268841206	tsne.30
SIL	-0.08000375071413936	-0.06792528207743592	-0.08171805950023249	-0.10646181698461739	-0.0727131386184438	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	-0.010808113206449982	tsne.30
SCP	0.597053007158779	0.3394815893519311	0.040446634572617046	0.586885908318498	0.6952047092258088	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.035389105290800645	tsne.30
kNN	0.614061478090255	0.35584415584415585	0.06623376623376623	0.5909090909090909	0.7181818181818181	gemeen.BOWbound10all.PPMIselection.LENGTH5000.SOCPOSall	0.04805194805194805	tsne.30
DR	1.1716745165175932	1.1424775327979133	0.9295206032886382	1.2555950596024192	1.145235777287294	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	1.2395586910133014	tsne.30
SIL	-0.044631841233653526	-0.043384419257938456	-0.22927478568215603	0.002881757388438622	-0.06606547978522696	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.11892083104719055	tsne.30
SCP	0.6841184946479282	0.3978842249961926	0.03363696288737819	0.7385397301230939	0.7641735276880964	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.05518667928620166	tsne.30
kNN	0.6890124264224984	0.4343561925878999	0.12337662337662338	0.6900221729490023	0.7811688311688312	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSnav	0.14285714285714285	tsne.30
DR	1.3298089525055645	1.273250797204499	1.0425515153612186	1.5528659104974354	1.2518828716835677	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	1.2457028912757748	tsne.30
SIL	-0.035600352101041954	-0.045299130261708453	-0.22889602258474082	0.1062619481683677	-0.09471401990183763	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.03615157327137692	tsne.30
SCP	0.6686134331600426	0.3839498191167402	0.03358626334294609	0.6925430407277279	0.7615611544056422	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.04810881799064454	tsne.30
kNN	0.6896010464355788	0.42660819871185723	0.08311688311688312	0.7019955654101996	0.7797619047619048	gemeen.BOWbound10all.PPMIno.LENGTHFOC.SOCPOSall	0.14155844155844155	tsne.30
DR	1.3197900558953664	1.2084083033890467	0.955487454977787	1.512238248793619	1.2753153872153191	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	1.090592122569462	tsne.30
SIL	0.017571834549776243	-0.05144233369037986	-0.2351710890888348	0.15553283468546814	-0.018249948487745235	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	-0.10788113187040754	tsne.30
SCP	0.6552635184545555	0.3728391490969645	0.02561537456349965	0.6838179081077588	0.7453548573351223	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.036568456381477106	tsne.30
kNN	0.6855461085676913	0.4050852602681871	0.06233766233766234	0.6725055432372505	0.7932900432900433	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSnav	0.09220779220779221	tsne.30
DR	1.1174026380780695	1.1158193994486318	1.0307730979109524	1.1237276649956214	1.1151854921875175	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	1.193591342700436	tsne.30
SIL	-0.08242665437189604	-0.058502069948899595	-0.12599270287340472	-0.033008230645673625	-0.11294762541781114	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.03794027914129112	tsne.30
SCP	0.5595313836764338	0.3116447711551978	0.04034042607408933	0.47370384408936506	0.687569844670654	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.04496496978668276	tsne.30
kNN	0.5866579463701765	0.33762208320135145	0.06233766233766233	0.5068736141906873	0.7124458874458874	gemeen.BOWbound10all.PPMIno.LENGTH5000.SOCPOSall	0.06883116883116883	tsne.30
